Customer ID,Monetary,Frequency,Recency,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,KMeans_Cluster,Hierarchical_Cluster
431,40,1,27.833396465711516,2,1,2,212,Lost Customers,1,1
432,76,1,6.65851935763828,4,1,4,414,New Customers,2,2
433,86,1,104.43802597055189,1,1,5,115,Lost Customers,0,0
434,92,1,6.264782768660463,5,1,5,515,New Customers,2,2
435,52,1,79.49123052641986,1,1,3,113,Lost Customers,0,0
436,28,1,8.494915221445929,4,1,1,411,New Customers,1,1
437,46,1,48.73702701844977,1,1,2,112,Lost Customers,0,0
438,50,1,11.4571178497206,4,1,2,412,New Customers,1,1
439,23,1,12.6668449948613,4,1,1,411,New Customers,1,1
440,50,1,47.20873332236226,2,1,2,212,Lost Customers,0,0
441,89,1,26.10678302322172,3,1,5,315,Potential Loyalists,2,2
442,81,1,28.567954902178936,2,1,4,214,Lost Customers,2,2
443,69,1,35.30252315906283,2,1,4,214,Lost Customers,2,2
444,67,1,24.192770250563413,3,1,3,313,Potential Loyalists,2,0
445,20,1,32.0807961906902,2,1,1,211,Lost Customers,1,1
446,29,1,43.1920997507411,2,1,1,211,Lost Customers,1,0
447,74,1,26.017791418030143,3,1,4,314,Potential Loyalists,2,2
448,82,1,8.395269188532959,4,1,4,414,New Customers,2,2
449,23,1,1.6399987444296023,5,1,1,511,New Customers,1,1
450,45,1,17.754073076412666,3,1,2,312,Others,1,1
451,21,1,34.19757470538102,2,1,1,211,Lost Customers,1,1
452,31,1,11.589228589052583,4,1,1,411,New Customers,1,1
453,45,1,1.9868182382894766,5,1,2,512,New Customers,1,1
454,56,1,21.275421597354118,3,1,3,313,Potential Loyalists,1,1
455,97,1,6.772903344227543,4,1,5,415,New Customers,2,2
456,100,1,47.47840042488241,2,1,5,215,Lost Customers,2,0
457,96,1,5.387976424891933,5,1,5,515,New Customers,2,2
458,99,1,21.644005675787405,3,1,5,315,Potential Loyalists,2,2
459,91,1,84.14281322332772,1,1,5,115,Lost Customers,0,0
460,30,1,22.906207275393427,3,1,1,311,Others,1,1
461,65,1,88.20335810991341,1,1,3,113,Lost Customers,0,0
462,93,1,5.136358038231836,5,1,5,515,New Customers,2,2
463,81,1,33.172763552957534,2,1,4,214,Lost Customers,2,0
464,81,1,42.94304321341008,2,1,4,214,Lost Customers,2,0
465,52,1,42.2939701306268,2,1,3,213,Lost Customers,1,0
466,88,1,2.7484487748684034,5,1,5,515,New Customers,2,2
467,24,1,18.28116496710388,3,1,1,311,Others,1,1
468,51,1,0.5136846379876974,5,1,2,512,New Customers,1,1
469,38,1,32.42445893963298,2,1,2,212,Lost Customers,1,1
470,46,1,7.061922322655843,4,1,2,412,New Customers,1,1
471,63,1,8.948933469485262,4,1,3,413,New Customers,2,2
472,72,1,18.838620689999836,3,1,4,314,Potential Loyalists,2,2
473,39,1,20.935116962529886,3,1,2,312,Others,1,1
474,42,1,33.04968589390038,2,1,2,212,Lost Customers,1,1
475,76,1,0.22235102411596008,5,1,4,514,New Customers,2,2
476,66,1,15.496435025009664,3,1,3,313,Potential Loyalists,2,2
477,90,1,3.989292703308896,5,1,5,515,New Customers,2,2
478,56,1,4.1358997848446295,5,1,3,513,New Customers,1,1
479,43,1,26.505091520327753,3,1,2,312,Others,1,1
480,84,1,0.9285718912476163,5,1,4,514,New Customers,2,2
481,88,1,62.24776953387047,1,1,5,115,Lost Customers,0,0
482,88,1,16.648756447114653,3,1,5,315,Potential Loyalists,2,2
483,42,1,8.19697314558542,4,1,2,412,New Customers,1,1
484,73,1,13.170992517909294,4,1,4,414,New Customers,2,2
485,73,1,137.02568710839938,1,1,4,114,Lost Customers,0,0
486,44,1,56.88295271773149,1,1,2,112,Lost Customers,0,0
487,63,1,0.7545326271539239,5,1,3,513,New Customers,2,2
488,68,1,19.724455527033673,3,1,3,313,Potential Loyalists,2,2
489,29,1,21.74536430047418,3,1,1,311,Others,1,1
490,85,1,3.3684451438505816,5,1,5,515,New Customers,2,2
491,42,1,1.0962215045766739,5,1,2,512,New Customers,1,1
492,69,1,71.11913070916499,1,1,4,114,Lost Customers,0,0
493,62,1,55.19442455777964,1,1,3,113,Lost Customers,0,0
494,48,1,0.0271253729401089,5,1,2,512,New Customers,1,1
495,68,1,98.99829694685504,1,1,3,113,Lost Customers,0,0
496,36,1,8.141254731920402,4,1,2,412,New Customers,1,1
497,63,1,0.42508270137259313,5,1,3,513,New Customers,2,2
498,39,1,6.86517009316161,4,1,2,412,New Customers,1,1
499,78,1,13.910858698908513,4,1,4,414,New Customers,2,2
500,99,1,14.856232059178806,3,1,5,315,Potential Loyalists,2,2
501,31,1,14.961398664873045,3,1,1,311,Others,1,1
502,45,1,6.888516712337373,4,1,2,412,New Customers,1,1
503,30,1,52.438970291883244,1,1,1,111,Lost Customers,1,0
504,24,1,22.521693575193453,3,1,1,311,Others,1,1
505,22,1,28.636703154088444,2,1,1,211,Lost Customers,1,1
506,63,1,79.81307971695045,1,1,3,113,Lost Customers,0,0
507,40,1,4.547005142594064,5,1,2,512,New Customers,1,1
508,20,1,4.939320567401094,5,1,1,511,New Customers,1,1
509,20,1,34.62570279934235,2,1,1,211,Lost Customers,1,1
510,80,1,44.427872981388184,2,1,4,214,Lost Customers,2,0
511,87,1,0.30845851499048155,5,1,5,515,New Customers,2,2
512,46,1,5.507697329289962,5,1,2,512,New Customers,1,1
513,49,1,44.10162322179509,2,1,2,212,Lost Customers,1,0
514,65,1,52.83224121721159,1,1,3,113,Lost Customers,0,0
515,62,1,25.48679012483866,3,1,3,313,Potential Loyalists,2,0
516,67,1,49.212391115731734,1,1,3,113,Lost Customers,0,0
517,41,1,11.891661948552539,4,1,2,412,New Customers,1,1
518,49,1,95.1214401770549,1,1,2,112,Lost Customers,0,0
519,100,1,5.108630260968134,5,1,5,515,New Customers,2,2
520,54,1,46.87250095152316,2,1,3,213,Lost Customers,0,0
521,84,1,0.800970118605582,5,1,4,514,New Customers,2,2
522,41,1,60.34062867939201,1,1,2,112,Lost Customers,0,0
523,88,1,98.37814572330143,1,1,5,115,Lost Customers,0,0
524,40,1,42.65068596822519,2,1,2,212,Lost Customers,1,0
525,39,1,12.174998185846329,4,1,2,412,New Customers,1,1
526,37,1,1.3908428451403496,5,1,2,512,New Customers,1,1
527,52,1,5.813061065084131,5,1,3,513,New Customers,1,1
528,23,1,40.13150529014978,2,1,1,211,Lost Customers,1,0
529,88,1,14.738553441789554,4,1,5,415,New Customers,2,2
530,84,1,42.85763768259739,2,1,4,214,Lost Customers,2,0
531,37,1,13.045969279081094,4,1,2,412,New Customers,1,1
532,51,1,21.319319251551843,3,1,2,312,Others,1,1
533,76,1,50.460662484589776,1,1,4,114,Lost Customers,0,0
534,60,1,50.768012270544524,1,1,3,113,Lost Customers,0,0
535,72,1,2.070939525850808,5,1,4,514,New Customers,2,2
536,45,1,14.267970713786989,4,1,2,412,New Customers,1,1
537,84,1,10.307555174315956,4,1,4,414,New Customers,2,2
538,49,1,66.14775243949062,1,1,2,112,Lost Customers,0,0
539,22,1,41.23492659997332,2,1,1,211,Lost Customers,1,0
540,48,1,26.32548822350003,3,1,2,312,Others,1,1
541,37,1,3.1203226173469254,5,1,2,512,New Customers,1,1
542,27,1,23.034799584385766,3,1,1,311,Others,1,1
543,79,1,10.878646980734018,4,1,4,414,New Customers,2,2
544,98,1,17.00103837611087,3,1,5,315,Potential Loyalists,2,2
545,64,1,42.502082922587775,2,1,3,213,Lost Customers,0,0
546,32,1,6.416332032095656,5,1,1,511,New Customers,1,1
547,74,1,0.2609921155734899,5,1,4,514,New Customers,2,2
548,50,1,43.32879106850382,2,1,2,212,Lost Customers,1,0
549,64,1,34.26773155150537,2,1,3,213,Lost Customers,2,0
550,29,1,22.731831152835714,3,1,1,311,Others,1,1
551,62,1,50.08614923328595,1,1,3,113,Lost Customers,0,0
552,78,1,123.71090006570232,1,1,4,114,Lost Customers,0,0
553,94,1,148.87983898824353,1,1,5,115,Lost Customers,0,0
554,59,1,27.62148615610243,2,1,3,213,Lost Customers,1,1
555,47,1,5.875533685160227,5,1,2,512,New Customers,1,1
556,57,1,71.44470156792434,1,1,3,113,Lost Customers,0,0
557,90,1,19.72046735390971,3,1,5,315,Potential Loyalists,2,2
558,60,1,17.43059873810584,3,1,3,313,Potential Loyalists,2,2
559,77,1,13.320678531180596,4,1,4,414,New Customers,2,2
560,41,1,36.10577817098504,2,1,2,212,Lost Customers,1,1
561,48,1,26.256662601014064,3,1,2,312,Others,1,1
562,65,1,21.69616632231514,3,1,3,313,Potential Loyalists,2,2
563,62,1,14.32344107277503,4,1,3,413,New Customers,2,2
564,99,1,14.565611006889586,4,1,5,415,New Customers,2,2
565,58,1,8.936596080835692,4,1,3,413,New Customers,1,1
566,43,1,8.415675537886237,4,1,2,412,New Customers,1,1
567,93,1,32.42422594270589,2,1,5,215,Lost Customers,2,0
568,50,1,6.187953470268781,5,1,2,512,New Customers,1,1
569,88,1,27.683697936463926,2,1,5,215,Lost Customers,2,2
570,33,1,5.195053680422749,5,1,1,511,New Customers,1,1
571,99,1,6.611380575064551,5,1,5,515,New Customers,2,2
572,76,1,0.8732569561852652,5,1,4,514,New Customers,2,2
573,97,1,6.9604440285106115,4,1,5,415,New Customers,2,2
574,68,1,7.478818411551484,4,1,3,413,New Customers,2,2
575,79,1,35.17176312882273,2,1,4,214,Lost Customers,2,0
576,86,1,67.05028957855319,1,1,5,115,Lost Customers,0,0
577,68,1,14.865026416464799,3,1,3,313,Potential Loyalists,2,2
578,52,1,7.392033240509884,4,1,3,413,New Customers,1,1
579,90,1,3.1361619253034267,5,1,5,515,New Customers,2,2
580,41,1,51.195541866293,1,1,2,112,Lost Customers,0,0
581,80,1,15.223494959308175,3,1,4,314,Potential Loyalists,2,2
582,100,1,14.285850337957879,4,1,5,415,New Customers,2,2
583,77,1,20.951383392175703,3,1,4,314,Potential Loyalists,2,2
584,78,1,37.1686694286884,2,1,4,214,Lost Customers,2,0
585,94,1,14.929908838836749,3,1,5,315,Potential Loyalists,2,2
586,23,1,8.964310766967818,4,1,1,411,New Customers,1,1
587,20,1,61.873653205545374,1,1,1,111,Lost Customers,0,0
588,86,1,5.032150242744127,5,1,5,515,New Customers,2,2
589,60,1,24.47250693158592,3,1,3,313,Potential Loyalists,2,1
590,70,1,89.2048485167506,1,1,4,114,Lost Customers,0,0
591,39,1,102.03021912103348,1,1,2,112,Lost Customers,0,0
592,37,1,25.949191190387918,3,1,2,312,Others,1,1
593,29,1,3.8840658887952344,5,1,1,511,New Customers,1,1
594,35,1,92.04389722865594,1,1,1,111,Lost Customers,0,0
595,83,1,24.3535543392471,3,1,4,314,Potential Loyalists,2,2
596,77,1,16.52392664036152,3,1,4,314,Potential Loyalists,2,2
597,37,1,17.53027949672369,3,1,2,312,Others,1,1
598,69,1,41.38634718753865,2,1,4,214,Lost Customers,2,0
599,66,1,1.696047990232585,5,1,3,513,New Customers,2,2
600,26,1,5.17230386795398,5,1,1,511,New Customers,1,1
601,63,1,39.70191734792433,2,1,3,213,Lost Customers,2,0
602,38,1,1.669372456595537,5,1,2,512,New Customers,1,1
603,58,1,4.045479869386553,5,1,3,513,New Customers,1,1
604,46,1,38.530628075673285,2,1,2,212,Lost Customers,1,0
605,92,1,14.817186492213231,3,1,5,315,Potential Loyalists,2,2
606,32,1,58.77800885768254,1,1,1,111,Lost Customers,0,0
607,90,1,7.054631241409321,4,1,5,415,New Customers,2,2
608,23,1,7.503060131625873,4,1,1,411,New Customers,1,1
609,25,1,48.0029388505111,1,1,1,111,Lost Customers,1,0
610,54,1,197.51661988229117,1,1,3,113,Lost Customers,0,0
611,72,1,13.855282640234364,4,1,4,414,New Customers,2,2
612,33,1,32.64443576709157,2,1,1,211,Lost Customers,1,1
613,43,1,8.55838168519322,4,1,2,412,New Customers,1,1
614,51,1,9.34091769122238,4,1,2,412,New Customers,1,1
615,85,1,30.029566267013795,2,1,5,215,Lost Customers,2,0
616,100,1,7.661963874437489,4,1,5,415,New Customers,2,2
617,72,1,13.0639728160185,4,1,4,414,New Customers,2,2
618,57,1,12.189860625968697,4,1,3,413,New Customers,1,1
619,94,1,5.824738687852563,5,1,5,515,New Customers,2,2
620,34,1,33.0372698623255,2,1,1,211,Lost Customers,1,1
621,89,1,40.801644653135014,2,1,5,215,Lost Customers,2,0
622,27,1,17.124681450671037,3,1,1,311,Others,1,1
623,63,1,14.579146372970328,4,1,3,413,New Customers,2,2
624,70,1,4.769727143245505,5,1,4,514,New Customers,2,2
625,87,1,2.693939763248475,5,1,5,515,New Customers,2,2
626,79,1,102.5508489262175,1,1,4,114,Lost Customers,0,0
627,79,1,134.3466840674876,1,1,4,114,Lost Customers,0,0
628,44,1,10.696892701055408,4,1,2,412,New Customers,1,1
629,85,1,88.98587712452861,1,1,5,115,Lost Customers,0,0
630,90,1,36.26101982611135,2,1,5,215,Lost Customers,2,0
631,94,1,6.601677461587547,5,1,5,515,New Customers,2,2
632,68,1,45.88253364619359,2,1,3,213,Lost Customers,0,0
633,51,1,3.8936195662783675,5,1,2,512,New Customers,1,1
634,33,1,23.650261213695355,3,1,1,311,Others,1,1
635,60,1,0.8001858701602782,5,1,3,513,New Customers,2,1
636,59,1,17.786732478382326,3,1,3,313,Potential Loyalists,1,2
637,30,1,41.8372022470723,2,1,1,211,Lost Customers,1,0
638,20,1,52.81508004733281,1,1,1,111,Lost Customers,1,0
639,20,1,9.027599562601619,4,1,1,411,New Customers,1,1
640,24,1,3.5222016581685356,5,1,1,511,New Customers,1,1
641,88,1,47.8742684024831,1,1,5,115,Lost Customers,2,0
642,78,1,53.64050981957931,1,1,4,114,Lost Customers,0,0
643,25,1,62.668694622639116,1,1,1,111,Lost Customers,0,0
644,57,1,16.854491653085745,3,1,3,313,Potential Loyalists,1,1
645,93,1,21.63190273966939,3,1,5,315,Potential Loyalists,2,2
646,42,1,26.52109956927035,3,1,2,312,Others,1,1
647,54,1,79.25864282601196,1,1,3,113,Lost Customers,0,0
648,70,1,18.22532974289267,3,1,4,314,Potential Loyalists,2,2
649,31,1,74.95184886766269,1,1,1,111,Lost Customers,0,0
650,93,1,5.15551563381371,5,1,5,515,New Customers,2,2
651,40,1,7.4655607552301255,4,1,2,412,New Customers,1,1
652,32,1,4.033665762237094,5,1,1,511,New Customers,1,1
653,27,1,12.29420860405021,4,1,1,411,New Customers,1,1
654,68,1,14.92621979258552,3,1,3,313,Potential Loyalists,2,2
655,59,1,1.5215360981502637,5,1,3,513,New Customers,1,1
656,36,1,7.553101646645414,4,1,2,412,New Customers,1,1
657,23,1,21.640151210095123,3,1,1,311,Others,1,1
658,80,1,0.12231235522065179,5,1,4,514,New Customers,2,2
659,37,1,28.025060654393013,2,1,2,212,Lost Customers,1,1
660,52,1,47.159347531879476,2,1,3,213,Lost Customers,0,0
661,79,1,27.16554142338526,3,1,4,314,Potential Loyalists,2,2
662,68,1,46.67276959103455,2,1,3,213,Lost Customers,0,0
663,98,1,5.683448131264237,5,1,5,515,New Customers,2,2
664,83,1,50.347369203669345,1,1,4,114,Lost Customers,0,0
665,83,1,48.03131794373992,1,1,4,114,Lost Customers,2,0
666,55,1,21.584647383981405,3,1,3,313,Potential Loyalists,1,1
667,26,1,27.030241934125545,3,1,1,311,Others,1,1
668,76,1,13.580999028117123,4,1,4,414,New Customers,2,2
669,85,1,1.0004559527473238,5,1,5,515,New Customers,2,2
670,89,1,19.42756125239666,3,1,5,315,Potential Loyalists,2,2
671,41,1,2.0537829815985913,5,1,2,512,New Customers,1,1
672,30,1,6.483015181375498,5,1,1,511,New Customers,1,1
673,53,1,30.560142270395524,2,1,3,213,Lost Customers,1,1
674,66,1,1.0384376180233885,5,1,3,513,New Customers,2,2
675,33,1,26.00147112430865,3,1,1,311,Others,1,1
676,86,1,21.345007155122612,3,1,5,315,Potential Loyalists,2,2
677,60,1,38.48756257434325,2,1,3,213,Lost Customers,2,0
678,62,1,35.79242028321619,2,1,3,213,Lost Customers,2,0
679,74,1,2.230568782959177,5,1,4,514,New Customers,2,2
680,95,1,57.18517151222694,1,1,5,115,Lost Customers,0,0
681,25,1,16.681089606916974,3,1,1,311,Others,1,1
682,59,1,11.22643486330153,4,1,3,413,New Customers,1,1
683,29,1,14.44943298581888,4,1,1,411,New Customers,1,1
684,36,1,242.35888679858422,1,1,2,112,Lost Customers,0,0
685,82,1,29.01411367846204,2,1,4,214,Lost Customers,2,0
686,71,1,40.35174093491352,2,1,4,214,Lost Customers,2,0
687,35,1,24.340008672697504,3,1,1,311,Others,1,1
688,38,1,0.513001855729501,5,1,2,512,New Customers,1,1
689,59,1,14.531028236674834,4,1,3,413,New Customers,1,1
690,91,1,34.313643695248636,2,1,5,215,Lost Customers,2,0
691,68,1,39.8749373228214,2,1,3,213,Lost Customers,2,0
692,21,1,10.170800726105394,4,1,1,411,New Customers,1,1
693,95,1,2.6312438856145706,5,1,5,515,New Customers,2,2
694,52,1,41.057910273755695,2,1,3,213,Lost Customers,1,0
695,21,1,3.169729200980084,5,1,1,511,New Customers,1,1
696,67,1,6.091636840694788,5,1,3,513,New Customers,2,2
697,42,1,2.0780143592110507,5,1,2,512,New Customers,1,1
698,63,1,9.466406982932655,4,1,3,413,New Customers,2,2
699,41,1,35.455539130513486,2,1,2,212,Lost Customers,1,1
700,46,1,10.479578739823245,4,1,2,412,New Customers,1,1
701,79,1,90.27748555584212,1,1,4,114,Lost Customers,0,0
702,90,1,32.94411713066577,2,1,5,215,Lost Customers,2,0
703,71,1,3.141857044704912,5,1,4,514,New Customers,2,2
704,87,1,49.2402741611471,1,1,5,115,Lost Customers,2,0
705,66,1,25.796544333125013,3,1,3,313,Potential Loyalists,2,0
706,90,1,31.815123511083975,2,1,5,215,Lost Customers,2,0
707,47,1,85.94343632822464,1,1,2,112,Lost Customers,0,0
708,38,1,69.03358633081032,1,1,2,112,Lost Customers,0,0
709,50,1,1.6853061252554231,5,1,2,512,New Customers,1,1
710,79,1,6.428087143544653,5,1,4,514,New Customers,2,2
711,91,1,12.042225943024032,4,1,5,415,New Customers,2,2
712,60,1,20.220888289439404,3,1,3,313,Potential Loyalists,2,2
713,81,1,5.486740927693236,5,1,4,514,New Customers,2,2
714,90,1,42.55116451082192,2,1,5,215,Lost Customers,2,0
715,70,1,68.01745432254573,1,1,4,114,Lost Customers,0,0
716,63,1,56.30342733413615,1,1,3,113,Lost Customers,0,0
717,29,1,13.612060957493139,4,1,1,411,New Customers,1,1
718,90,1,22.59852305384296,3,1,5,315,Potential Loyalists,2,2
719,22,1,1.0008950257548361,5,1,1,511,New Customers,1,1
720,22,1,30.68361607448805,2,1,1,211,Lost Customers,1,1
721,62,1,3.4159887060364986,5,1,3,513,New Customers,2,2
722,57,1,3.2914587327443354,5,1,3,513,New Customers,1,1
723,32,1,14.721603296684096,4,1,1,411,New Customers,1,1
724,53,1,24.214053343583135,3,1,3,313,Potential Loyalists,1,1
725,79,1,15.854722277568431,3,1,4,314,Potential Loyalists,2,2
726,61,1,111.81119065150122,1,1,3,113,Lost Customers,0,0
727,78,1,4.84445101016777,5,1,4,514,New Customers,2,2
728,97,1,32.08604289991579,2,1,5,215,Lost Customers,2,0
729,78,1,15.685228733074466,3,1,4,314,Potential Loyalists,2,2
730,56,1,15.130690283696579,3,1,3,313,Potential Loyalists,1,1
731,25,1,50.84279691101584,1,1,1,111,Lost Customers,1,0
732,28,1,3.5165357307708,5,1,1,511,New Customers,1,1
733,57,1,30.90494313688462,2,1,3,213,Lost Customers,1,0
734,36,1,1.2138808116017044,5,1,2,512,New Customers,1,1
735,69,1,34.05507348088043,2,1,4,214,Lost Customers,2,2
736,48,1,10.23363194127593,4,1,2,412,New Customers,1,1
737,58,1,28.578717964710137,2,1,3,213,Lost Customers,1,0
738,24,1,36.86533099821971,2,1,1,211,Lost Customers,1,0
739,31,1,78.40929296333346,1,1,1,111,Lost Customers,0,0
740,29,1,24.10491281035659,3,1,1,311,Others,1,1
741,69,1,9.542716752951295,4,1,4,414,New Customers,2,2
742,79,1,1.4074540209830573,5,1,4,514,New Customers,2,2
743,39,1,13.74688827780302,4,1,2,412,New Customers,1,1
744,84,1,100.7255668979533,1,1,4,114,Lost Customers,0,0
745,66,1,22.03291016821877,3,1,3,313,Potential Loyalists,2,2
746,92,1,22.759272194110885,3,1,5,315,Potential Loyalists,2,2
747,45,1,136.05041051085303,1,1,2,112,Lost Customers,0,0
748,74,1,3.0530129851965317,5,1,4,514,New Customers,2,2
749,39,1,13.221157212224297,4,1,2,412,New Customers,1,1
750,71,1,33.77262009799826,2,1,4,214,Lost Customers,2,2
751,95,1,51.688927716044496,1,1,5,115,Lost Customers,2,0
752,72,1,60.38463629827977,1,1,4,114,Lost Customers,0,0
753,85,1,36.20028096307943,2,1,5,215,Lost Customers,2,0
754,54,1,6.2175999318739565,5,1,3,513,New Customers,1,1
755,41,1,5.663450125335091,5,1,2,512,New Customers,1,1
756,24,1,11.195867460396485,4,1,1,411,New Customers,1,1
757,99,1,49.5792090399565,1,1,5,115,Lost Customers,2,0
758,32,1,8.895225190322146,4,1,1,411,New Customers,1,1
759,71,1,17.300994295579166,3,1,4,314,Potential Loyalists,2,2
760,49,1,30.49155618434785,2,1,2,212,Lost Customers,1,1
761,50,1,7.32719982627332,4,1,2,412,New Customers,1,1
762,91,1,13.175289325406753,4,1,5,415,New Customers,2,2
763,46,1,8.762202461268986,4,1,2,412,New Customers,1,1
764,50,1,23.58895772615787,3,1,2,312,Others,1,1
765,39,1,18.65455807393243,3,1,2,312,Others,1,1
766,99,1,44.804679191234236,2,1,5,215,Lost Customers,2,0
767,48,1,140.02888123479565,1,1,2,112,Lost Customers,0,0
768,77,1,11.817863268724588,4,1,4,414,New Customers,2,2
769,95,1,25.779817515786892,3,1,5,315,Potential Loyalists,2,0
770,100,1,9.82992850828321,4,1,5,415,New Customers,2,2
771,54,1,49.720007817548215,1,1,3,113,Lost Customers,0,0
772,68,1,13.708341036675705,4,1,3,413,New Customers,2,2
773,22,1,7.070037889777912,4,1,1,411,New Customers,1,1
774,84,1,4.114764305755221,5,1,4,514,New Customers,2,2
775,46,1,63.78249888982362,1,1,2,112,Lost Customers,0,0
776,53,1,22.26996773732544,3,1,3,313,Potential Loyalists,1,1
777,60,1,11.623513176564789,4,1,3,413,New Customers,2,1
778,32,1,7.127587829135031,4,1,1,411,New Customers,1,1
779,50,1,7.357160903275437,4,1,2,412,New Customers,1,1
780,94,1,8.582880531501427,4,1,5,415,New Customers,2,2
781,26,1,14.501824691681671,4,2,1,421,New Customers,1,1
782,44,1,11.233919195699231,4,2,2,422,New Customers,1,1
783,57,1,12.88537328592941,4,2,3,423,New Customers,1,1
784,65,1,11.112854105459684,4,2,3,423,New Customers,2,2
785,72,1,1.5072126916660855,5,2,4,524,New Customers,2,2
786,62,1,6.328238545306038,5,2,3,523,New Customers,2,2
787,21,1,49.90994764291154,1,2,1,121,Cannot Lose Them,1,0
788,85,1,15.521495838275584,3,2,5,325,Potential Loyalists,2,2
789,51,1,17.635281271998227,3,2,2,322,Others,1,1
790,84,1,11.69342634730118,4,2,4,424,New Customers,2,2
791,37,1,19.285197732371646,3,2,2,322,Others,1,1
792,44,1,8.733132017147584,4,2,2,422,New Customers,1,1
793,45,1,92.88336231492734,1,2,2,122,Cannot Lose Them,0,0
794,35,1,15.229880809509455,3,2,1,321,Others,1,1
795,50,1,11.050176880433037,4,2,2,422,New Customers,1,1
796,26,1,13.901199583599093,4,2,1,421,New Customers,1,1
797,78,1,4.633066566196942,5,2,4,524,New Customers,2,2
798,82,1,0.37562875642031723,5,2,4,524,New Customers,2,2
799,39,1,14.567429183990436,4,2,2,422,New Customers,1,1
800,55,1,113.50774894194001,1,2,3,123,Lost Customers,0,0
801,20,1,25.935750356500087,3,2,1,321,Others,1,1
802,29,1,26.91743117647799,3,2,1,321,Others,1,1
803,41,1,1.188611939693403,5,2,2,522,New Customers,1,1
804,38,1,21.48547143919531,3,2,2,322,Others,1,1
805,47,1,108.1878458273372,1,2,2,122,Cannot Lose Them,0,0
